"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Q8N8R3",0.0926640926640927,0.0656370656370656,0.0193050193050193,0.0386100386100386,0.0308880308880309,0.027027027027027,0.0463320463320463,0.115830115830116,0.0193050193050193,0.0308880308880309,0.138996138996139,0.0347490347490347,0.0115830115830116,0.0424710424710425,0.0424710424710425,0.0540540540540541,0.0617760617760618,0.00772200772200772,0.0347490347490347,0.0849420849420849
"B0G159",0.0714285714285714,0.0357142857142857,0.0285714285714286,0.0178571428571429,0.0214285714285714,0.0464285714285714,0.0178571428571429,0.0928571428571429,0.025,0.0821428571428571,0.0785714285714286,0.1,0.0214285714285714,0.0642857142857143,0.0357142857142857,0.0892857142857143,0.0571428571428571,0,0.0357142857142857,0.0785714285714286
"B4F8I5",0.0802919708029197,0.062043795620438,0.0145985401459854,0.0182481751824818,0.0145985401459854,0.0437956204379562,0.0437956204379562,0.116788321167883,0.0145985401459854,0.0656934306569343,0.0985401459854015,0.0583941605839416,0.0255474452554745,0.0401459854014599,0.0364963503649635,0.0510948905109489,0.0437956204379562,0.0072992700729927,0.0656934306569343,0.0985401459854015
"Q8BZ09",0.0474452554744526,0.0547445255474453,0.0291970802919708,0.0145985401459854,0.0072992700729927,0.0510948905109489,0.0437956204379562,0.105839416058394,0.0109489051094891,0.0583941605839416,0.0948905109489051,0.0656934306569343,0.0328467153284672,0.0766423357664234,0.0510948905109489,0.0583941605839416,0.0583941605839416,0.00364963503649635,0.0474452554744526,0.0875912408759124
"F4JU70",0.0727272727272727,0.08,0.0109090909090909,0.0290909090909091,0.00727272727272727,0.0509090909090909,0.0327272727272727,0.105454545454545,0.0145454545454545,0.0727272727272727,0.101818181818182,0.0581818181818182,0.0218181818181818,0.0545454545454545,0.0436363636363636,0.04,0.0581818181818182,0.00727272727272727,0.0581818181818182,0.08
"Q27257",0.108695652173913,0.0471014492753623,0.0181159420289855,0.0253623188405797,0.0217391304347826,0.036231884057971,0.0398550724637681,0.123188405797101,0.0072463768115942,0.0434782608695652,0.0942028985507246,0.0615942028985507,0.0253623188405797,0.0615942028985507,0.0579710144927536,0.0471014492753623,0.0543478260869565,0.0108695652173913,0.0289855072463768,0.0869565217391304
"Q6DJ08",0.0774907749077491,0.0590405904059041,0.025830258302583,0.022140221402214,0.022140221402214,0.029520295202952,0.03690036900369,0.0885608856088561,0.025830258302583,0.044280442804428,0.118081180811808,0.0516605166051661,0.033210332103321,0.0553505535055351,0.0553505535055351,0.0664206642066421,0.0664206642066421,0.011070110701107,0.040590405904059,0.0701107011070111
"Q8N413",0.0780669144981413,0.0557620817843866,0.0223048327137546,0.0260223048327138,0.0223048327137546,0.0371747211895911,0.0408921933085502,0.0966542750929368,0.0185873605947955,0.0520446096654275,0.0966542750929368,0.0185873605947955,0.0297397769516729,0.0631970260223048,0.0594795539033457,0.0669144981412639,0.0669144981412639,0.0148698884758364,0.0446096654275093,0.0892193308550186
"Q8N5S1",0.0732600732600733,0.0659340659340659,0.032967032967033,0.0146520146520147,0.021978021978022,0.032967032967033,0.0586080586080586,0.0989010989010989,0,0.0402930402930403,0.135531135531136,0.0476190476190476,0.0402930402930403,0.0293040293040293,0.043956043956044,0.0695970695970696,0.0695970695970696,0.0146520146520147,0.0476190476190476,0.0622710622710623
"Q1LZB3",0.0924657534246575,0.0650684931506849,0.0376712328767123,0.00342465753424658,0.023972602739726,0.0582191780821918,0.0479452054794521,0.0787671232876712,0.0136986301369863,0.0513698630136986,0.106164383561644,0.0513698630136986,0.0205479452054795,0.0547945205479452,0.0308219178082192,0.0684931506849315,0.0616438356164384,0.00342465753424658,0.0547945205479452,0.0753424657534247
"P79110",0.0633802816901408,0.0704225352112676,0.0352112676056338,0.0316901408450704,0.0211267605633803,0.0316901408450704,0.0387323943661972,0.119718309859155,0.0211267605633803,0.0598591549295775,0.105633802816901,0.0633802816901408,0.0176056338028169,0.0457746478873239,0.0422535211267606,0.0457746478873239,0.0598591549295775,0.00704225352112676,0.0352112676056338,0.0845070422535211
"P04709",0.1,0.0607142857142857,0.0464285714285714,0.0571428571428571,0.00714285714285714,0.0214285714285714,0.0321428571428571,0.107142857142857,0,0.0642857142857143,0.0964285714285714,0.0642857142857143,0.025,0.075,0.0214285714285714,0.0714285714285714,0.0357142857142857,0.0142857142857143,0.05,0.05
"Q9XI74",0.0935251798561151,0.0575539568345324,0.0215827338129496,0.0287769784172662,0.0107913669064748,0.0431654676258993,0.0287769784172662,0.0899280575539568,0.0215827338129496,0.0719424460431655,0.0935251798561151,0.0647482014388489,0.0251798561151079,0.0503597122302158,0.0431654676258993,0.079136690647482,0.0467625899280576,0.0179856115107914,0.0287769784172662,0.0827338129496403
"Q6DE75",0.0885608856088561,0.0553505535055351,0.025830258302583,0.022140221402214,0.018450184501845,0.029520295202952,0.033210332103321,0.0848708487084871,0.022140221402214,0.040590405904059,0.114391143911439,0.0553505535055351,0.03690036900369,0.0516605166051661,0.0553505535055351,0.0664206642066421,0.0701107011070111,0.011070110701107,0.044280442804428,0.0738007380073801
"Q9UTN1",0.0724137931034483,0.0517241379310345,0.0448275862068966,0.0172413793103448,0.0275862068965517,0.0310344827586207,0.0482758620689655,0.106896551724138,0.0206896551724138,0.0689655172413793,0.1,0.0758620689655172,0.0206896551724138,0.0724137931034483,0.0379310344827586,0.0517241379310345,0.0586206896551724,0.00344827586206897,0.0344827586206897,0.0551724137931034
"Q8BL03",0.0833333333333333,0.0652173913043478,0.0181159420289855,0.036231884057971,0.0289855072463768,0.0326086956521739,0.0615942028985507,0.108695652173913,0.0108695652173913,0.0398550724637681,0.119565217391304,0.0289855072463768,0.0253623188405797,0.0398550724637681,0.0398550724637681,0.0543478260869565,0.072463768115942,0.0072463768115942,0.036231884057971,0.0905797101449275
"P16260",0.0805860805860806,0.0622710622710623,0.021978021978022,0.021978021978022,0.021978021978022,0.0183150183150183,0.0293040293040293,0.10989010989011,0.043956043956044,0.0586080586080586,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0695970695970696,0.0402930402930403,0.043956043956044,0.0732600732600733,0.00366300366300366,0.0549450549450549,0.0549450549450549
"Q5PQ27",0.0905797101449275,0.0615942028985507,0.0253623188405797,0.0181159420289855,0.0072463768115942,0.0398550724637681,0.036231884057971,0.0869565217391304,0.0217391304347826,0.0543478260869565,0.115942028985507,0.0543478260869565,0.0326086956521739,0.0471014492753623,0.0326086956521739,0.072463768115942,0.0797101449275362,0.0072463768115942,0.0543478260869565,0.0615942028985507
"P31692",0.112676056338028,0.0563380281690141,0.0316901408450704,0.0422535211267606,0.0105633802816901,0.0211267605633803,0.0387323943661972,0.109154929577465,0,0.0387323943661972,0.0809859154929577,0.0669014084507042,0.0211267605633803,0.073943661971831,0.0352112676056338,0.0528169014084507,0.0528169014084507,0.0140845070422535,0.0387323943661972,0.102112676056338
"A4QNX2",0.0701107011070111,0.0774907749077491,0.022140221402214,0.022140221402214,0.029520295202952,0.029520295202952,0.044280442804428,0.11070110701107,0.022140221402214,0.044280442804428,0.103321033210332,0.025830258302583,0.025830258302583,0.0516605166051661,0.03690036900369,0.0738007380073801,0.0627306273062731,0.011070110701107,0.03690036900369,0.0996309963099631
"Q8CFJ7",0.0811808118081181,0.0627306273062731,0.022140221402214,0.022140221402214,0.022140221402214,0.040590405904059,0.0479704797047971,0.0959409594095941,0.014760147601476,0.040590405904059,0.0885608856088561,0.025830258302583,0.029520295202952,0.0627306273062731,0.0553505535055351,0.0774907749077491,0.0664206642066421,0.014760147601476,0.044280442804428,0.0848708487084871
"P40556",0.0812720848056537,0.049469964664311,0.0353356890459364,0.0247349823321555,0.0106007067137809,0.03886925795053,0.0353356890459364,0.0706713780918728,0.0247349823321555,0.0636042402826855,0.0954063604240283,0.0459363957597173,0.0176678445229682,0.0777385159010601,0.049469964664311,0.0812720848056537,0.0777385159010601,0.00706713780918728,0.0530035335689046,0.0600706713780919
"Q9BSK2",0.0896551724137931,0.0620689655172414,0.0344827586206897,0.00344827586206897,0.0241379310344828,0.0586206896551724,0.0482758620689655,0.0827586206896552,0.0103448275862069,0.0655172413793104,0.103448275862069,0.0551724137931034,0.0206896551724138,0.0586206896551724,0.0310344827586207,0.0689655172413793,0.0620689655172414,0.00344827586206897,0.0551724137931034,0.0620689655172414
"Q54FE6",0.0711610486891386,0.0374531835205993,0.0262172284644195,0.0299625468164794,0.0224719101123595,0.0449438202247191,0.0337078651685393,0.112359550561798,0.00374531835205993,0.0674157303370786,0.0936329588014981,0.0636704119850187,0.0262172284644195,0.0561797752808989,0.052434456928839,0.052434456928839,0.0749063670411985,0.00374531835205993,0.0449438202247191,0.0823970037453183
"P32332",0.089041095890411,0.0342465753424658,0.0410958904109589,0.0205479452054795,0.0102739726027397,0.0376712328767123,0.0479452054794521,0.0993150684931507,0.0136986301369863,0.0958904109589041,0.0821917808219178,0.0684931506849315,0.0273972602739726,0.0445205479452055,0.0376712328767123,0.0582191780821918,0.0616438356164384,0.00684931506849315,0.0376712328767123,0.0856164383561644
"Q9FM86",0.0899280575539568,0.0863309352517986,0.0251798561151079,0.039568345323741,0.00719424460431655,0.039568345323741,0.0251798561151079,0.0863309352517986,0.0323741007194245,0.0647482014388489,0.10431654676259,0.0503597122302158,0.0215827338129496,0.0575539568345324,0.0251798561151079,0.0827338129496403,0.0467625899280576,0.0143884892086331,0.039568345323741,0.0611510791366906
"Q03028",0.0819112627986348,0.0409556313993174,0.037542662116041,0.0307167235494881,0.0068259385665529,0.0409556313993174,0.0307167235494881,0.0819112627986348,0.0102389078498294,0.0614334470989761,0.0921501706484642,0.0853242320819113,0.0273037542662116,0.0648464163822526,0.0477815699658703,0.0511945392491468,0.0614334470989761,0.0102389078498294,0.0341296928327645,0.102389078498294
"Q55GE2",0.0654545454545455,0.0363636363636364,0.0472727272727273,0.0145454545454545,0.0145454545454545,0.0436363636363636,0.0363636363636364,0.112727272727273,0.0145454545454545,0.0654545454545455,0.101818181818182,0.0763636363636364,0.0327272727272727,0.0472727272727273,0.0472727272727273,0.0545454545454545,0.0581818181818182,0.0145454545454545,0.0290909090909091,0.0872727272727273
"Q8RWA5",0.0851851851851852,0.0518518518518519,0.0296296296296296,0.0185185185185185,0.0148148148148148,0.0407407407407407,0.0333333333333333,0.0851851851851852,0.0111111111111111,0.0888888888888889,0.0814814814814815,0.0555555555555556,0.0296296296296296,0.0296296296296296,0.0592592592592593,0.0814814814814815,0.0666666666666667,0.00740740740740741,0.0444444444444444,0.0851851851851852
"Q3TZX3",0.0896551724137931,0.0724137931034483,0.0310344827586207,0.00344827586206897,0.0310344827586207,0.0551724137931034,0.0448275862068966,0.0862068965517241,0.0103448275862069,0.0551724137931034,0.103448275862069,0.0517241379310345,0.0206896551724138,0.0551724137931034,0.0310344827586207,0.0689655172413793,0.0655172413793104,0.00344827586206897,0.0482758620689655,0.0724137931034483
"P12857",0.103571428571429,0.0607142857142857,0.0428571428571429,0.0607142857142857,0.00714285714285714,0.0178571428571429,0.0321428571428571,0.107142857142857,0,0.0642857142857143,0.0964285714285714,0.0642857142857143,0.025,0.075,0.0214285714285714,0.075,0.0357142857142857,0.0142857142857143,0.05,0.0464285714285714
"Q8C0K5",0.0769230769230769,0.0659340659340659,0.021978021978022,0.0183150183150183,0.021978021978022,0.021978021978022,0.032967032967033,0.113553113553114,0.0366300366300366,0.0512820512820513,0.0989010989010989,0.0476190476190476,0.043956043956044,0.0622710622710623,0.0402930402930403,0.0476190476190476,0.0732600732600733,0.00366300366300366,0.0586080586080586,0.0622710622710623
"Q9VM51",0.088339222614841,0.0636042402826855,0.0212014134275618,0.0353356890459364,0.0176678445229682,0.0212014134275618,0.0318021201413428,0.0954063604240283,0.00706713780918728,0.0600706713780919,0.102473498233216,0.0530035335689046,0.0106007067137809,0.0636042402826855,0.0636042402826855,0.0530035335689046,0.0918727915194346,0.00353356890459364,0.03886925795053,0.0777385159010601
"Q01888",0.0777777777777778,0.0666666666666667,0.0222222222222222,0.0185185185185185,0.0222222222222222,0.0222222222222222,0.0259259259259259,0.111111111111111,0.0444444444444444,0.0518518518518519,0.1,0.0481481481481481,0.0481481481481481,0.062962962962963,0.037037037037037,0.0407407407407407,0.0740740740740741,0.0037037037037037,0.0592592592592593,0.062962962962963
"Q552L9",0.0579710144927536,0.036231884057971,0.0507246376811594,0.0217391304347826,0.0036231884057971,0.0326086956521739,0.0326086956521739,0.0652173913043478,0.0108695652173913,0.0869565217391304,0.0978260869565217,0.0797101449275362,0.0217391304347826,0.0543478260869565,0.0434782608695652,0.0905797101449275,0.0833333333333333,0.0144927536231884,0.0471014492753623,0.0688405797101449
"B0G143",0.0549450549450549,0.0293040293040293,0.0293040293040293,0.0366300366300366,0.010989010989011,0.0293040293040293,0.0293040293040293,0.102564102564103,0.021978021978022,0.113553113553114,0.0915750915750916,0.0842490842490843,0.021978021978022,0.0402930402930403,0.0293040293040293,0.106227106227106,0.0659340659340659,0.00732600732600733,0.0402930402930403,0.0549450549450549
"Q54PY7",0.0736842105263158,0.0421052631578947,0.0280701754385965,0.0456140350877193,0.00701754385964912,0.0210526315789474,0.0491228070175439,0.0912280701754386,0.0140350877192982,0.0666666666666667,0.105263157894737,0.0771929824561404,0.0421052631578947,0.0666666666666667,0.0385964912280702,0.0666666666666667,0.0771929824561404,0.00701754385964912,0.0315789473684211,0.0491228070175439
